penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
5719,22730,Junior casual casino gaming employees—ordinary and penalty rates,7.0,Public holiday,250.0,JN,69.7,False,BR100488,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5715,22729,Junior full-time and part-time casino gaming employees—overtime rates,7.0,Public holiday,225.0,JN,43.92,False,BR100486,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5715,22729,Junior full-time and part-time casino gaming employees—overtime rates,7.0,Public holiday,225.0,JN,53.33,False,BR100487,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5715,22729,Junior full-time and part-time casino gaming employees—overtime rates,7.0,Public holiday,225.0,JN,62.73,False,BR100488,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5675,22736,Junior casual casino gaming employees—overtime rates,7.0,Public holidays,250.0,JN,48.8,False,BR100486,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5711,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,7.0,Public holidays,225.0,JN,43.92,False,BR100486,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5675,22736,Junior casual casino gaming employees—overtime rates,7.0,Public holidays,250.0,JN,59.25,False,BR100487,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5711,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,7.0,Public holidays,225.0,JN,53.33,False,BR100487,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5675,22736,Junior casual casino gaming employees—overtime rates,7.0,Public holidays,250.0,JN,69.7,False,BR100488,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5711,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,7.0,Public holidays,225.0,JN,62.73,False,BR100488,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5709,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,7.0,Saturday,125.0,JN,24.4,False,BR100486,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5709,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,7.0,Saturday,125.0,JN,29.63,False,BR100487,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5709,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,7.0,Saturday,125.0,JN,34.85,False,BR100488,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5717,22730,Junior casual casino gaming employees—ordinary and penalty rates,7.0,Saturday,150.0,JN,29.28,False,BR100486,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5717,22730,Junior casual casino gaming employees—ordinary and penalty rates,7.0,Saturday,150.0,JN,35.55,False,BR100487,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5717,22730,Junior casual casino gaming employees—ordinary and penalty rates,7.0,Saturday,150.0,JN,41.82,False,BR100488,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5718,22730,Junior casual casino gaming employees—ordinary and penalty rates,7.0,Sunday,175.0,JN,34.16,False,BR100486,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5718,22730,Junior casual casino gaming employees—ordinary and penalty rates,7.0,Sunday,175.0,JN,41.48,False,BR100487,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5718,22730,Junior casual casino gaming employees—ordinary and penalty rates,7.0,Sunday,175.0,JN,48.79,False,BR100488,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5710,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,7.0,Sunday,150.0,JN,29.28,False,BR100486,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5710,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,7.0,Sunday,150.0,JN,35.55,False,BR100487,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5710,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,7.0,Sunday,150.0,JN,41.82,False,BR100488,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5674,22736,Junior casual casino gaming employees—overtime rates,7.0,Weekends,200.0,JN,39.04,False,BR100486,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5674,22736,Junior casual casino gaming employees—overtime rates,7.0,Weekends,200.0,JN,47.4,False,BR100487,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5674,22736,Junior casual casino gaming employees—overtime rates,7.0,Weekends,200.0,JN,55.76,False,BR100488,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5714,22729,Junior full-time and part-time casino gaming employees—overtime rates,7.0,Weekends and rostered days off,200.0,JN,39.04,False,BR100486,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5714,22729,Junior full-time and part-time casino gaming employees—overtime rates,7.0,Weekends and rostered days off,200.0,JN,47.4,False,BR100487,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5714,22729,Junior full-time and part-time casino gaming employees—overtime rates,7.0,Weekends and rostered days off,200.0,JN,55.76,False,BR100488,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5669,22735,Adult casual casino gaming employees—overtime rates,8.0,Monday to Friday - After 2 hours,200.0,AD,55.76,False,BR89907,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:27+00:00
2082,21726,Adult full-time and part-time casino gaming employees—overtime rates,8.0,Monday to Friday - After 2 hours,200.0,AD,55.76,False,BR89907,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:14+00:00
2081,21726,Adult full-time and part-time casino gaming employees—overtime rates,8.0,Monday to Friday - First 2 hours,150.0,AD,41.82,False,BR89907,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:14+00:00
5668,22735,Adult casual casino gaming employees—overtime rates,8.0,Monday to Friday - First 2 hours,150.0,AD,41.82,False,BR89907,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:27+00:00
2085,21727,Adult casual casino gaming employees—ordinary and penalty rates,8.0,Ordinary hours,125.0,AD,34.85,False,BR89907,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:23+00:00
2077,21725,Adult full-time and part-time casino gaming employees—ordinary and penalty rates,8.0,Ordinary hours,100.0,AD,27.88,False,BR89907,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:19+00:00
2080,21725,Adult full-time and part-time casino gaming employees—ordinary and penalty rates,8.0,Public holiday,225.0,AD,62.73,False,BR89907,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:19+00:00
2084,21726,Adult full-time and part-time casino gaming employees—overtime rates,8.0,Public holiday,225.0,AD,62.73,False,BR89907,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:14+00:00
2088,21727,Adult casual casino gaming employees—ordinary and penalty rates,8.0,Public holiday,250.0,AD,69.7,False,BR89907,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:23+00:00
5671,22735,Adult casual casino gaming employees—overtime rates,8.0,Public holiday,250.0,AD,69.7,False,BR89907,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:27+00:00
2086,21727,Adult casual casino gaming employees—ordinary and penalty rates,8.0,Saturday,150.0,AD,41.82,False,BR89907,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:23+00:00
2078,21725,Adult full-time and part-time casino gaming employees—ordinary and penalty rates,8.0,Saturday,125.0,AD,34.85,False,BR89907,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:19+00:00
2079,21725,Adult full-time and part-time casino gaming employees—ordinary and penalty rates,8.0,Sunday,150.0,AD,41.82,False,BR89907,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:19+00:00
2087,21727,Adult casual casino gaming employees—ordinary and penalty rates,8.0,Sunday,175.0,AD,48.79,False,BR89907,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:23+00:00
5670,22735,Adult casual casino gaming employees—overtime rates,8.0,Weekends,200.0,AD,55.76,False,BR89907,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:27+00:00
2083,21726,Adult full-time and part-time casino gaming employees—overtime rates,8.0,Weekends and rostered days off,200.0,AD,55.76,False,BR89907,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:14+00:00
5636,22717,Junior full-time and part-time office employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:24:53+00:00
5713,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5598,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - after 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5661,22733,Junior casual office employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:29:43+00:00
5636,22717,Junior full-time and part-time office employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:24:53+00:00
5713,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5598,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - after 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5661,22733,Junior casual office employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:29:43+00:00
5636,22717,Junior full-time and part-time office employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:24:53+00:00
5713,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5598,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - after 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5661,22733,Junior casual office employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:29:43+00:00
5636,22717,Junior full-time and part-time office employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:24:53+00:00
5713,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5598,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - after 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5661,22733,Junior casual office employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:29:43+00:00
5636,22717,Junior full-time and part-time office employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:24:53+00:00
5713,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5598,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - after 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5661,22733,Junior casual office employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:29:43+00:00
5657,22732,Junior casual employees (other than junior office employees)—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:19:40+00:00
5713,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5598,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - after 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5713,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5657,22732,Junior casual employees (other than junior office employees)—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:19:40+00:00
5713,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5657,22732,Junior casual employees (other than junior office employees)—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:19:40+00:00
5657,22732,Junior casual employees (other than junior office employees)—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:19:40+00:00
5657,22732,Junior casual employees (other than junior office employees)—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:19:40+00:00
5657,22732,Junior casual employees (other than junior office employees)—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:19:40+00:00
5673,22736,Junior casual casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T14:31:19+00:00
5673,22736,Junior casual casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T14:31:19+00:00
5673,22736,Junior casual casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T14:31:19+00:00
5673,22736,Junior casual casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T14:31:19+00:00
5673,22736,Junior casual casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T14:31:19+00:00
5673,22736,Junior casual casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T14:31:19+00:00
5673,22736,Junior casual casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T14:31:19+00:00
5673,22736,Junior casual casino gaming employees—overtime rates,,Monday to Friday - After 2 hours,200.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T14:31:19+00:00
5635,22717,Junior full-time and part-time office employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:24:53+00:00
5597,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5660,22733,Junior casual office employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:29:43+00:00
5672,22736,Junior casual casino gaming employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T14:31:19+00:00
5635,22717,Junior full-time and part-time office employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:24:53+00:00
5597,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5712,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5672,22736,Junior casual casino gaming employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T14:31:19+00:00
5635,22717,Junior full-time and part-time office employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:24:53+00:00
5597,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5660,22733,Junior casual office employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:29:43+00:00
5672,22736,Junior casual casino gaming employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T14:31:19+00:00
5635,22717,Junior full-time and part-time office employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:24:53+00:00
5597,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5712,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5672,22736,Junior casual casino gaming employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T14:31:19+00:00
5635,22717,Junior full-time and part-time office employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:24:53+00:00
5597,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5660,22733,Junior casual office employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:29:43+00:00
5656,22732,Junior casual employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:19:40+00:00
5712,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5656,22732,Junior casual employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:19:40+00:00
5597,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5656,22732,Junior casual employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:19:40+00:00
5635,22717,Junior full-time and part-time office employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:24:53+00:00
5656,22732,Junior casual employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:19:40+00:00
5660,22733,Junior casual office employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:29:43+00:00
5656,22732,Junior casual employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:19:40+00:00
5712,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5597,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5635,22717,Junior full-time and part-time office employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:24:53+00:00
5660,22733,Junior casual office employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:29:43+00:00
5712,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5597,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5712,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5597,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:40:17+00:00
5712,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5712,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Monday to Friday - First 2 hours,150.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:54:16+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:27:53+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:38:55+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:27:53+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:22:45+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:27:53+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:38:55+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:27:53+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:53:11+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:27:53+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:38:55+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:22:45+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:38:55+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:53:11+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:38:55+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:22:45+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T10:38:55+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:53:11+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:18:22+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:22:45+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:18:22+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:53:11+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:18:22+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:22:45+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:18:22+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:53:11+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:18:22+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:53:11+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:18:22+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:53:11+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-11-01,2022-09-30,2.0,2021,2022-01-20T13:53:11+00:00
